time,open,high,low,close,volume,amount,xtim
2016-11-15 14:30:00,27.04,27.08,26.99,27.04,1220.0,3295483.0,2016-11-15 14:30:00
2016-11-15 14:35:00,27.05,27.1,27.0,27.0,1876.0,5072605.0,2016-11-15 14:35:00
2016-11-15 14:40:00,27.0,27.11,26.98,26.98,3871.0,10454864.0,2016-11-15 14:40:00
2016-11-15 14:45:00,26.98,27.03,26.98,27.03,745.0,2014583.0,2016-11-15 14:45:00
2016-11-15 14:50:00,27.01,27.05,27.0,27.05,1000.0,2706649.0,2016-11-15 14:50:00
2016-11-15 14:55:00,27.06,27.1,27.06,27.1,743.0,2013074.0,2016-11-15 14:55:00
2016-11-15 15:00:00,27.1,27.1,27.1,27.1,698.0,1891580.0,2016-11-15 15:00:00
2016-11-16 09:25:00,27.11,27.11,27.11,27.11,21.0,56931.0,2016-11-16 09:25:00
2016-11-16 09:30:00,27.11,27.18,27.02,27.09,400.0,1085280.0,2016-11-16 09:30:00
2016-11-16 09:35:00,27.05,27.08,27.0,27.01,851.0,2299964.0,2016-11-16 09:35:00
2016-11-16 09:40:00,27.03,27.05,27.02,27.03,246.0,665066.0,2016-11-16 09:40:00
2016-11-16 09:45:00,27.04,27.09,27.01,27.09,944.0,2555439.0,2016-11-16 09:45:00
2016-11-16 09:50:00,27.08,27.13,27.07,27.13,497.0,1346583.0,2016-11-16 09:50:00
2016-11-16 09:55:00,27.11,27.23,27.1,27.17,1039.0,2824396.0,2016-11-16 09:55:00
2016-11-16 10:00:00,27.19,27.19,27.12,27.14,349.0,947418.0,2016-11-16 10:00:00
2016-11-16 10:05:00,27.14,27.18,27.14,27.17,299.0,811921.0,2016-11-16 10:05:00
2016-11-16 10:10:00,27.17,27.17,27.09,27.12,647.0,1754138.0,2016-11-16 10:10:00
2016-11-16 10:15:00,27.13,27.13,27.08,27.11,400.0,1083732.0,2016-11-16 10:15:00
2016-11-16 10:20:00,27.11,27.16,27.1,27.16,598.0,1622400.0,2016-11-16 10:20:00
2016-11-16 10:25:00,27.16,27.23,27.15,27.16,1315.0,3575917.0,2016-11-16 10:25:00
2016-11-16 10:30:00,27.19,27.19,27.15,27.16,339.0,920831.0,2016-11-16 10:30:00
2016-11-16 10:35:00,27.18,27.19,27.15,27.15,1491.0,4052999.0,2016-11-16 10:35:00
2016-11-16 10:40:00,27.19,27.26,27.16,27.24,1517.0,4131020.0,2016-11-16 10:40:00
2016-11-16 10:45:00,27.24,27.25,27.2,27.21,848.0,2319517.0,2016-11-16 10:45:00
2016-11-16 10:50:00,27.21,27.21,27.17,27.2,446.0,1212656.0,2016-11-16 10:50:00
2016-11-16 10:55:00,27.2,27.23,27.18,27.23,219.0,596241.0,2016-11-16 10:55:00
2016-11-16 11:00:00,27.24,27.27,27.23,27.24,727.0,1981417.0,2016-11-16 11:00:00
2016-11-16 11:05:00,27.24,27.26,27.22,27.24,665.0,1812150.0,2016-11-16 11:05:00
2016-11-16 11:10:00,27.24,27.28,27.19,27.2,1483.0,4040990.0,2016-11-16 11:10:00
2016-11-16 11:15:00,27.19,27.2,27.19,27.19,444.0,1207459.0,2016-11-16 11:15:00
2016-11-16 11:20:00,27.19,27.2,27.18,27.19,239.0,649945.0,2016-11-16 11:20:00
2016-11-16 11:25:00,27.19,27.2,27.18,27.2,693.0,1885000.0,2016-11-16 11:25:00
2016-11-16 11:30:00,27.2,27.2,27.2,27.2,0.0,0.0,2016-11-16 11:30:00
2016-11-16 13:00:00,27.2,27.25,27.2,27.21,400.0,1088761.0,2016-11-16 13:00:00
2016-11-16 13:05:00,27.22,27.22,27.16,27.19,761.0,2071201.0,2016-11-16 13:05:00
2016-11-16 13:10:00,27.19,27.2,27.15,27.15,465.0,1263026.0,2016-11-16 13:10:00
2016-11-16 13:15:00,27.16,27.19,27.16,27.16,174.0,473043.0,2016-11-16 13:15:00
2016-11-16 13:20:00,27.18,27.18,27.16,27.16,190.0,516151.0,2016-11-16 13:20:00
2016-11-16 13:25:00,27.16,27.18,27.14,27.18,1218.0,3308427.0,2016-11-16 13:25:00
2016-11-16 13:30:00,27.15,27.2,27.13,27.2,610.0,1657868.0,2016-11-16 13:30:00
2016-11-16 13:35:00,27.14,27.2,27.13,27.2,1199.0,3259642.0,2016-11-16 13:35:00
2016-11-16 13:40:00,27.19,27.22,27.19,27.19,1329.0,3618491.0,2016-11-16 13:40:00
2016-11-16 13:45:00,27.22,27.22,27.12,27.14,421.0,1143863.0,2016-11-16 13:45:00
2016-11-16 13:50:00,27.14,27.15,27.1,27.1,623.0,1689851.0,2016-11-16 13:50:00
2016-11-16 13:55:00,27.1,27.15,27.1,27.13,121.0,328176.0,2016-11-16 13:55:00
2016-11-16 14:00:00,27.13,27.13,27.06,27.07,801.0,2174881.0,2016-11-16 14:00:00
2016-11-16 14:05:00,27.07,27.09,27.06,27.09,371.0,1007132.0,2016-11-16 14:05:00
2016-11-16 14:10:00,27.09,27.12,27.08,27.12,423.0,1146021.0,2016-11-16 14:10:00
2016-11-16 14:15:00,27.11,27.18,27.11,27.14,406.0,1101947.0,2016-11-16 14:15:00
2016-11-16 14:20:00,27.14,27.14,27.09,27.09,387.0,1048968.0,2016-11-16 14:20:00
2016-11-16 14:25:00,27.09,27.12,27.08,27.09,664.0,1800261.0,2016-11-16 14:25:00
2016-11-16 14:30:00,27.09,27.16,27.09,27.16,1198.0,3252014.0,2016-11-16 14:30:00
2016-11-16 14:35:00,27.11,27.16,27.11,27.11,456.0,1242770.0,2016-11-16 14:35:00
2016-11-16 14:40:00,27.11,27.12,27.1,27.11,342.0,932391.0,2016-11-16 14:40:00
2016-11-16 14:45:00,27.12,27.12,27.0,27.0,1957.0,5321000.0,2016-11-16 14:45:00
2016-11-16 14:50:00,27.03,27.11,27.0,27.05,1395.0,3799453.0,2016-11-16 14:50:00
2016-11-16 14:55:00,27.1,27.1,27.0,27.0,560.0,1520841.0,2016-11-16 14:55:00
2016-11-16 15:00:00,27.0,27.0,27.0,27.0,693.0,1871100.0,2016-11-16 15:00:00
2016-11-17 09:25:00,27.01,27.01,27.01,27.01,158.0,426758.0,2016-11-17 09:25:00
2016-11-17 09:30:00,27.01,27.01,26.9,26.91,566.0,1525623.0,2016-11-17 09:30:00
2016-11-17 09:35:00,26.91,26.91,26.84,26.84,962.0,2597220.0,2016-11-17 09:35:00
2016-11-17 09:40:00,26.82,26.82,26.74,26.78,2750.0,7375972.0,2016-11-17 09:40:00
2016-11-17 09:45:00,26.77,26.8,26.73,26.75,1766.0,4742114.0,2016-11-17 09:45:00
2016-11-17 09:50:00,26.75,26.78,26.73,26.75,2203.0,5902597.0,2016-11-17 09:50:00
2016-11-17 09:55:00,26.75,26.8,26.72,26.74,2253.0,6025855.0,2016-11-17 09:55:00
2016-11-17 10:00:00,26.73,26.73,26.65,26.7,1899.0,5068443.0,2016-11-17 10:00:00
2016-11-17 10:05:00,26.72,26.74,26.67,26.69,1379.0,3683263.0,2016-11-17 10:05:00
2016-11-17 10:10:00,26.69,26.81,26.69,26.8,999.0,2682059.0,2016-11-17 10:10:00
2016-11-17 10:15:00,26.8,26.81,26.73,26.73,487.0,1311823.0,2016-11-17 10:15:00
2016-11-17 10:20:00,26.73,26.76,26.7,26.72,856.0,2293567.0,2016-11-17 10:20:00
2016-11-17 10:25:00,26.72,26.79,26.71,26.75,1202.0,3230970.0,2016-11-17 10:25:00
2016-11-17 10:30:00,26.75,26.78,26.69,26.71,1403.0,3759696.0,2016-11-17 10:30:00
2016-11-17 10:35:00,26.71,26.78,26.7,26.72,1557.0,4160440.0,2016-11-17 10:35:00
2016-11-17 10:40:00,26.72,26.75,26.7,26.72,1087.0,2908598.0,2016-11-17 10:40:00
2016-11-17 10:45:00,26.72,26.81,26.72,26.76,630.0,1695102.0,2016-11-17 10:45:00
2016-11-17 10:50:00,26.8,26.8,26.74,26.74,321.0,869972.0,2016-11-17 10:50:00
2016-11-17 10:55:00,26.8,26.81,26.74,26.77,897.0,2403617.0,2016-11-17 10:55:00
2016-11-17 11:00:00,26.8,26.8,26.76,26.76,1343.0,3598046.0,2016-11-17 11:00:00
2016-11-17 11:05:00,26.76,26.81,26.69,26.69,1343.0,3590513.0,2016-11-17 11:05:00
2016-11-17 11:10:00,26.7,26.74,26.69,26.7,188.0,504444.0,2016-11-17 11:10:00
2016-11-17 11:15:00,26.71,26.73,26.68,26.68,666.0,1778987.0,2016-11-17 11:15:00
2016-11-17 11:20:00,26.69,26.72,26.68,26.69,542.0,1451789.0,2016-11-17 11:20:00
2016-11-17 11:25:00,26.69,26.74,26.68,26.71,271.0,725453.0,2016-11-17 11:25:00
2016-11-17 11:30:00,26.71,26.71,26.71,26.71,2.0,5342.0,2016-11-17 11:30:00
2016-11-17 13:00:00,26.71,26.74,26.71,26.74,87.0,232529.0,2016-11-17 13:00:00
2016-11-17 13:05:00,26.74,26.74,26.73,26.74,130.0,347547.0,2016-11-17 13:05:00
2016-11-17 13:10:00,26.74,26.74,26.73,26.74,87.0,232585.0,2016-11-17 13:10:00
2016-11-17 13:15:00,26.73,26.74,26.72,26.72,131.0,350186.0,2016-11-17 13:15:00
2016-11-17 13:20:00,26.72,26.73,26.7,26.71,837.0,2237102.0,2016-11-17 13:20:00
2016-11-17 13:25:00,26.72,26.74,26.71,26.74,426.0,1138104.0,2016-11-17 13:25:00
2016-11-17 13:30:00,26.73,26.81,26.73,26.78,973.0,2604355.0,2016-11-17 13:30:00
2016-11-17 13:35:00,26.78,26.82,26.77,26.82,459.0,1230510.0,2016-11-17 13:35:00
2016-11-17 13:40:00,26.82,26.82,26.77,26.8,685.0,1835485.0,2016-11-17 13:40:00
2016-11-17 13:45:00,26.79,26.79,26.74,26.75,503.0,1346593.0,2016-11-17 13:45:00
2016-11-17 13:50:00,26.71,26.8,26.71,26.78,480.0,1283920.0,2016-11-17 13:50:00
2016-11-17 13:55:00,26.78,26.81,26.77,26.78,401.0,1074470.0,2016-11-17 13:55:00
2016-11-17 14:00:00,26.78,26.83,26.78,26.82,444.0,1190423.0,2016-11-17 14:00:00
2016-11-17 14:05:00,26.82,26.82,26.79,26.81,212.0,568350.0,2016-11-17 14:05:00
2016-11-17 14:10:00,26.81,26.88,26.8,26.88,515.0,1383649.0,2016-11-17 14:10:00
2016-11-17 14:15:00,26.88,26.93,26.85,26.93,363.0,978949.0,2016-11-17 14:15:00
2016-11-17 14:20:00,26.94,26.94,26.88,26.89,263.0,707922.0,2016-11-17 14:20:00
2016-11-17 14:25:00,26.88,26.91,26.8,26.82,717.0,1923859.0,2016-11-17 14:25:00
2016-11-17 14:30:00,26.82,26.91,26.82,26.84,601.0,1614932.0,2016-11-17 14:30:00
2016-11-17 14:35:00,26.86,26.87,26.85,26.86,260.0,698280.0,2016-11-17 14:35:00
2016-11-17 14:40:00,26.86,26.89,26.86,26.88,619.0,1666310.0,2016-11-17 14:40:00
2016-11-17 14:45:00,26.86,26.88,26.85,26.86,294.0,792450.0,2016-11-17 14:45:00
2016-11-17 14:50:00,26.86,26.86,26.78,26.8,977.0,2619530.0,2016-11-17 14:50:00
2016-11-17 14:55:00,26.82,26.83,26.8,26.83,526.0,1410092.0,2016-11-17 14:55:00
2016-11-17 15:00:00,26.84,26.84,26.84,26.84,162.0,436955.0,2016-11-17 15:00:00
2016-11-18 09:25:00,26.84,26.84,26.84,26.84,14.0,37576.0,2016-11-18 09:25:00
2016-11-18 09:30:00,26.84,26.84,26.68,26.68,837.0,2237315.0,2016-11-18 09:30:00
2016-11-18 09:35:00,26.7,26.77,26.68,26.76,361.0,966904.0,2016-11-18 09:35:00
2016-11-18 09:40:00,26.74,26.76,26.7,26.7,319.0,864198.0,2016-11-18 09:40:00
2016-11-18 09:45:00,26.7,26.71,26.69,26.71,603.0,1614806.0,2016-11-18 09:45:00
2016-11-18 09:50:00,26.7,26.71,26.7,26.71,489.0,1313140.0,2016-11-18 09:50:00
2016-11-18 09:55:00,26.71,26.73,26.7,26.71,664.0,1782351.0,2016-11-18 09:55:00
2016-11-18 10:00:00,26.71,26.81,26.7,26.81,1209.0,3243486.0,2016-11-18 10:00:00
2016-11-18 10:05:00,26.82,26.82,26.72,26.74,651.0,1746531.0,2016-11-18 10:05:00
2016-11-18 10:10:00,26.76,26.76,26.72,26.73,268.0,721847.0,2016-11-18 10:10:00
2016-11-18 10:15:00,26.74,26.76,26.73,26.73,355.0,956570.0,2016-11-18 10:15:00
2016-11-18 10:20:00,26.73,26.79,26.73,26.78,267.0,719290.0,2016-11-18 10:20:00
2016-11-18 10:25:00,26.79,26.81,26.73,26.8,346.0,930425.0,2016-11-18 10:25:00
2016-11-18 10:30:00,26.8,26.81,26.71,26.71,2035.0,5454450.0,2016-11-18 10:30:00
2016-11-18 10:35:00,26.7,26.79,26.7,26.76,1500.0,4014015.0,2016-11-18 10:35:00
2016-11-18 10:40:00,26.76,26.77,26.75,26.77,444.0,1194208.0,2016-11-18 10:40:00
2016-11-18 10:45:00,26.78,26.78,26.7,26.71,711.0,1908486.0,2016-11-18 10:45:00
2016-11-18 10:50:00,26.72,26.75,26.71,26.74,98.0,263971.0,2016-11-18 10:50:00
2016-11-18 10:55:00,26.75,26.8,26.74,26.77,360.0,970680.0,2016-11-18 10:55:00
2016-11-18 11:00:00,26.77,26.81,26.73,26.73,250.0,676381.0,2016-11-18 11:00:00
2016-11-18 11:05:00,26.74,26.79,26.74,26.76,140.0,379264.0,2016-11-18 11:05:00
2016-11-18 11:10:00,26.76,26.77,26.73,26.74,589.0,1579432.0,2016-11-18 11:10:00
2016-11-18 11:15:00,26.75,26.8,26.7,26.7,996.0,2664594.0,2016-11-18 11:15:00
2016-11-18 11:20:00,26.73,26.78,26.73,26.75,46.0,125051.0,2016-11-18 11:20:00
2016-11-18 11:25:00,26.75,26.75,26.72,26.72,110.0,302763.0,2016-11-18 11:25:00
2016-11-18 11:30:00,26.72,26.72,26.72,26.72,0.0,0.0,2016-11-18 11:30:00
2016-11-18 13:00:00,26.72,26.72,26.7,26.72,359.0,963139.0,2016-11-18 13:00:00
2016-11-18 13:05:00,26.73,26.75,26.72,26.72,48.0,131411.0,2016-11-18 13:05:00
2016-11-18 13:10:00,26.74,26.74,26.71,26.71,213.0,571413.0,2016-11-18 13:10:00
2016-11-18 13:15:00,26.7,26.72,26.7,26.72,252.0,673022.0,2016-11-18 13:15:00
2016-11-18 13:20:00,26.71,26.71,26.65,26.66,2363.0,6303098.0,2016-11-18 13:20:00
2016-11-18 13:25:00,26.65,26.68,26.62,26.65,1140.0,3043594.0,2016-11-18 13:25:00
2016-11-18 13:30:00,26.64,26.67,26.64,26.66,301.0,804873.0,2016-11-18 13:30:00
2016-11-18 13:35:00,26.66,26.69,26.66,26.69,255.0,685614.0,2016-11-18 13:35:00
2016-11-18 13:40:00,26.68,26.69,26.67,26.68,229.0,613610.0,2016-11-18 13:40:00
2016-11-18 13:45:00,26.68,26.69,26.67,26.68,163.0,434773.0,2016-11-18 13:45:00
2016-11-18 13:50:00,26.68,26.69,26.67,26.67,100.0,266788.0,2016-11-18 13:50:00
2016-11-18 13:55:00,26.67,26.7,26.67,26.7,901.0,2406017.0,2016-11-18 13:55:00
2016-11-18 14:00:00,26.7,26.7,26.66,26.68,209.0,558824.0,2016-11-18 14:00:00
2016-11-18 14:05:00,26.68,26.68,26.64,26.66,351.0,937986.0,2016-11-18 14:05:00
2016-11-18 14:10:00,26.64,26.65,26.59,26.6,1938.0,5160400.0,2016-11-18 14:10:00
2016-11-18 14:15:00,26.61,26.65,26.61,26.65,769.0,2048687.0,2016-11-18 14:15:00
2016-11-18 14:20:00,26.65,26.67,26.61,26.67,974.0,2596905.0,2016-11-18 14:20:00
2016-11-18 14:25:00,26.67,26.67,26.64,26.66,1362.0,3635210.0,2016-11-18 14:25:00
2016-11-18 14:30:00,26.66,26.68,26.59,26.6,2085.0,5555373.0,2016-11-18 14:30:00
2016-11-18 14:35:00,26.62,26.62,26.58,26.58,923.0,2458304.0,2016-11-18 14:35:00
2016-11-18 14:40:00,26.58,26.59,26.56,26.57,1113.0,2959992.0,2016-11-18 14:40:00
2016-11-18 14:45:00,26.57,26.59,26.42,26.42,4479.0,11875320.0,2016-11-18 14:45:00
2016-11-18 14:50:00,26.42,26.53,26.39,26.5,3897.0,10304674.0,2016-11-18 14:50:00
2016-11-18 14:55:00,26.5,26.51,26.47,26.51,507.0,1343525.0,2016-11-18 14:55:00
2016-11-18 15:00:00,26.5,26.5,26.5,26.5,601.0,1592650.0,2016-11-18 15:00:00
